sales_sk,used_in_training
342579,False
342580,False
342581,False
342582,False
342583,False
342584,False
342585,False
342586,False
342587,False
342588,False
342589,False
34259,False
342590,False
342591,False
342592,False
342593,False
342594,False
342595,False
342596,False
342597,False
342598,False
342599,False
3426,False
34260,False
342600,False
342601,False
342602,False
342603,False
342604,False
342605,False
342606,False
342607,False
342608,False
342609,False
34261,False
342610,False
342611,False
342612,False
342613,False
342614,False
342615,False
342616,False
342617,False
342618,False
342619,False
34262,False
342620,False
342621,False
342622,False
342623,False
342624,False
342625,False
342626,False
342627,False
342628,False
342629,False
34263,False
342630,False
342631,False
342632,False
342633,False
342634,False
342635,False
342636,False
342637,False
342638,False
342639,False
34264,False
342640,False
342641,False
342642,False
342643,False
342644,False
342645,False
342646,False
342647,False
342648,False
342649,False
34265,False
342650,False
342651,False
342652,False
342653,False
342654,False
342655,False
342656,False
342657,False
342658,False
342659,False
34266,False
342660,False
342661,False
342662,False
342663,False
342664,False
342665,False
342666,False
342667,False
342668,False
342669,False
34267,False
342670,False
342671,False
342672,False
342673,False
342674,False
342675,False
342676,False
342677,False
342678,False
342679,False
34268,False
342680,False
342681,False
342682,False
342683,False
342684,False
342685,False
342686,False
342687,False
342688,False
342689,False
34269,False
342690,False
342691,False
342692,False
342693,False
342694,False
342695,False
342696,False
342697,False
342698,False
342699,False
3427,False
34270,False
342700,False
342701,False
342702,False
342703,False
342704,False
342705,False
342706,False
342707,False
342708,False
342709,False
34271,False
342710,False
342711,False
342712,False
342713,False
342714,False
342715,False
342716,False
342717,False
342718,False
342719,False
34272,False
342720,False
342721,False
342722,False
342723,False
342724,False
342725,False
342726,False
342727,False
342728,False
342729,False
34273,False
342730,False
342731,False
342732,False
342733,False
342734,False
342735,False
342737,False
342738,False
342739,False
34274,False
342740,False
342741,False
342742,False
342743,False
342744,False
342745,False
342746,False
342747,False
342748,False
342749,False
34275,False
342750,False
342751,False
342752,False
342753,False
342754,False
342755,False
342756,False
342757,False
342758,False
342759,False
34276,False
342760,False
342761,False
342762,False
342763,False
342764,False
342765,False
342766,False
342767,False
342768,False
342769,False
34277,False
342770,False
342771,False
342772,False
342773,False
342774,False
342775,False
342776,False
342777,False
342778,False
342779,False
34278,False
342780,False
342781,False
342782,False
342783,False
342784,False
342785,False
342786,False
342787,False
342788,False
342789,False
34279,False
342790,False
342791,False
342792,False
342793,False
342794,False
342795,False
342796,False
342797,False
342798,False
342799,False
3428,False
34280,False
342800,False
342801,False
342802,False
342803,False
342804,False
342805,False
342806,False
342807,False
342808,False
342809,False
34281,False
342810,False
342811,False
342812,False
342813,False
342814,False
342815,False
342816,False
342817,False
342818,False
342819,False
34282,False
342820,False
342821,False
342822,False
342823,False
342824,False
342825,False
342826,False
342827,False
342828,False
342829,False
34283,False
342830,False
342831,False
342832,False
342833,False
342834,False
342835,False
342836,False
342837,False
342838,False
342839,False
34284,False
342840,False
342841,False
342842,False
342843,False
342844,False
342845,False
342846,False
342847,False
342848,False
342849,False
34285,False
342850,False
342851,False
342852,False
342853,False
342854,False
342855,False
342856,False
342857,False
342858,False
342859,False
34286,False
342860,False
342861,False
342862,False
342863,False
342864,False
342865,False
342866,False
342867,False
342868,False
342869,False
34287,False
342870,False
342871,False
342872,False
342873,False
342874,False
342875,False
342876,False
342877,False
342878,False
342879,False
34288,False
342880,False
342881,False
342882,False
342883,False
342884,False
342885,False
342886,False
342887,False
342888,False
342889,False
34289,False
342890,False
342891,False
342892,False
342893,False
342894,False
342895,False
342896,False
342897,False
342898,False
342899,False
3429,False
34290,False
342900,False
342901,False
342902,False
342903,False
342904,False
342905,False
342906,False
342907,False
342908,False
342909,False
34291,False
342910,False
342911,False
342912,False
342913,False
342914,False
342915,False
342916,False
342917,False
342918,False
342919,False
34292,False
342920,False
342921,False
342922,False
342923,False
342924,False
342925,False
342926,False
342927,False
342928,False
342929,False
34293,False
342930,False
342931,False
342932,False
342933,False
342934,False
342935,False
342936,False
342937,False
342938,False
342939,False
34294,False
342940,False
342941,False
342942,False
342943,False
342944,False
342945,False
342946,False
342947,False
342948,False
342949,False
34295,False
342950,False
342951,False
342952,False
342953,False
342954,False
342955,False
342956,False
342957,False
342958,False
342959,False
34296,False
342960,False
342961,False
342962,False
342963,False
342964,False
342965,False
342966,False
342967,False
342968,False
342969,False
34297,False
342970,False
342971,False
342972,False
342973,False
342974,False
342975,False
342976,False
342977,False
342978,False
342979,False
34298,False
342980,False
342981,False
342982,False
342983,False
342984,False
342985,False
342986,False
342987,False
342988,False
342989,False
34299,False
342990,False
342991,False
342992,False
342993,False
342994,False
342995,False
342996,False
342997,False
342998,False
342999,False
343,False
3430,False
34300,False
343000,False
343001,False
343002,False
343003,False
343004,False
343005,False
343006,False
343007,False
343008,False
343009,False
34301,False
343010,False
343011,False
343012,False
343013,False
343014,False
343015,False
343016,False
343017,False
343018,False
343019,False
34302,False
343020,False
343021,False
343022,False
343023,False
343024,False
343025,False
343026,False
343027,False
343028,False
343029,False
34303,False
343030,False
343031,False
343032,False
343033,False
343034,False
343035,False
343036,False
343037,False
343038,False
343039,False
34304,False
343040,False
343041,False
343042,False
343043,False
343044,False
343045,False
343046,False
343047,False
343048,False
343049,False
34305,False
343050,False
343051,False
343052,False
343053,False
343054,False
343055,False
343056,False
343057,False
343058,False
343059,False
34306,False
343060,False
343061,False
343062,False
343063,False
343065,False
343066,False
343067,False
343068,False
343069,False
34307,False
343070,False
343071,False
343072,False
343073,False
343074,False
343075,False
343076,False
343077,False
343078,False
343079,False
34308,False
343080,False
343081,False
343082,False
343083,False
343084,False
343085,False
343086,False
343087,False
343088,False
343089,False
34309,False
343090,False
343091,False
343092,False
343094,False
343095,False
343096,False
343097,False
343098,False
343099,False
3431,False
34310,False
343100,False
343101,False
343102,False
343103,False
343104,False
343105,False
343106,False
343107,False
343108,False
343109,False
34311,False
343110,False
343111,False
343112,False
343113,False
343114,False
343115,False
343116,False
343117,False
343118,False
343119,False
34312,False
343120,False
343121,False
343122,False
343123,False
343124,False
343125,False
343126,False
343127,False
343128,False
34313,False
343130,False
343131,False
343132,False
343133,False
343134,False
343135,False
343136,False
343137,False
343138,False
343139,False
34314,False
343140,False
343141,False
343142,False
343143,False
343144,False
343145,False
343146,False
343147,False
343148,False
343149,False
34315,False
343150,False
343151,False
343152,False
343153,False
343154,False
343155,False
343156,False
343157,False
343158,False
343159,False
34316,False
343160,False
343161,False
343162,False
343163,False
343164,False
343165,False
343166,False
343167,False
343168,False
343169,False
34317,False
343170,False
343171,False
343172,False
343173,False
343174,False
343175,False
343176,False
343177,False
343178,False
343179,False
34318,False
343180,False
343181,False
343182,False
343183,False
343184,False
343185,False
343186,False
343187,False
343188,False
343189,False
34319,False
343190,False
343191,False
343192,False
343193,False
343194,False
343195,False
343196,False
343197,False
343198,False
343199,False
3432,False
34320,False
343200,False
343201,False
343202,False
343203,False
343204,False
343205,False
343206,False
